source,title,content,language,collected_at,clean_content,tokens
VNExpress,Hà Nội bàn liên kết Vùng Thủ đô theo mô hình chùm đô thị hướng tâm,"Ban Thường vụ Thành ủy Hà Nội làm việc với các tỉnh, thành phố Vùng Thủ đô về Quy hoạch tổng thể tầm nhìn 100 năm, trong đó xác lập mô hình “chùm đô thị hướng tâm”, chiều 15/1.",vi,2026-01-16 22:11:03.226712,ban thường vụ thành ủy hà nội làm việc với các tỉnh thành phố vùng thủ đô về quy hoạch tổng thể tầm nhìn năm trong đó xác lập mô hình chùm đô thị hướng tâm chiều,ban thường_vụ thành ủy hà_nội làm_việc với các tỉnh_thành_phố vùng thủ_đô về quy_hoạch tổng_thể tầm nhìn năm trong đó xác_lập mô_hình chùm đô_thị hướng_tâm chiều
VNExpress,Nhiều Bộ trưởng được giới thiệu ứng cử đại biểu Quốc hội khóa 16,"Bộ trưởng Lê Hoài Trung, Nguyễn Kim Sơn, Đỗ Thanh Bình được giới thiệu ứng cử đại biểu Quốc hội khóa 16 với tỷ lệ tán thành tuyệt đối từ cử tri nơi công tác.",vi,2026-01-16 22:11:03.226740,bộ trưởng lê hoài trung nguyễn kim sơn đỗ thanh bình được giới thiệu ứng cử đại biểu quốc hội khóa với tỷ lệ tán thành tuyệt đối từ cử tri nơi công tác,bộ_trưởng lê hoài_trung_nguyễn kim_sơn đỗ thanh_bình được giới_thiệu ứng_cử đại_biểu quốc_hội khóa với tỷ_lệ tán_thành tuyệt_đối từ cử_tri nơi công_tác
VNExpress,"Kết nối hơn 400 trạm giám sát, tiếp nhận thông tin cháy trên toàn quốc","Cục PCCC&CNCH ra mắt Trung tâm Thông tin Chỉ huy kết nối hệ thống truyền tin, báo sự cố cháy của 34 tỉnh thành, với hơn 400 trạm giám sát, tiếp nhận thông tin.",vi,2026-01-16 22:11:03.226770,cục pccccnch ra mắt trung tâm thông tin chỉ huy kết nối hệ thống truyền tin báo sự cố cháy của tỉnh thành với hơn trạm giám sát tiếp nhận thông tin,cục pccccnch ra_mắt trung_tâm thông_tin chỉ_huy kết_nối hệ_thống truyền tin báo sự_cố cháy của tỉnh_thành với hơn trạm giám_sát tiếp_nhận thông_tin
VNExpress,Bộ Tài chính đề nghị Đà Nẵng xây dựng cơ chế đặc thù cho khu đô thị lấn biển,"Bộ Tài chính đề nghị UBND TP Đà Nẵng phối hợp xây dựng dự thảo nghị định về cơ chế đặc thù cho dự án khu đô thị lấn biển, trình Chính phủ trong tháng 2.",vi,2026-01-16 22:11:03.226812,bộ tài chính đề nghị ubnd tp đà nẵng phối hợp xây dựng dự thảo nghị định về cơ chế đặc thù cho dự án khu đô thị lấn biển trình chính phủ trong tháng,bộ tài_chính đề_nghị ubnd tp đà_nẵng phối_hợp xây_dựng dự_thảo nghị_định về cơ_chế đặc_thù cho dự_án khu đô_thị lấn biển trình chính_phủ trong tháng
VNExpress,Hầm Thủ Thiêm ùn tắc kéo dài sau tai nạn 4 ôtô,"TP HCM4 ôtô va chạm nhau liên hoàn trong hầm vượt sông Sài Gòn (hầm Thủ Thiêm) gây ùn tắc kéo dài gần một km về phía đại lộ Võ Văn Kiệt, tối 15/1.",vi,2026-01-16 22:11:03.226842,tp hcm ôtô va chạm nhau liên hoàn trong hầm vượt sông sài gòn hầm thủ thiêm gây ùn tắc kéo dài gần một km về phía đại lộ võ văn kiệt tối,tp hcm ôtô va_chạm nhau liên_hoàn trong hầm vượt sông sài_gòn hầm thủ_thiêm gây ùn_tắc kéo_dài gần một km về phía đại_lộ võ_văn_kiệt tối
VNExpress,Vụ tai nạn 4 người chết trên cao tốc: Tài xế 'không giữ khoảng cách an toàn',"Thanh HóaTài xế xe khách 16 chỗ ""không chú ý quan sát, không làm chủ tốc độ, không giữ khoảng cách an toàn"" dẫn đến tai nạn làm 4 người chết, 5 người bị thương.",vi,2026-01-16 22:11:03.226871,thanh hóatài xế xe khách chỗ không chú ý quan sát không làm chủ tốc độ không giữ khoảng cách an toàn dẫn đến tai nạn làm người chết người bị thương,thanh hóatài xế xe_khách chỗ không chú_ý quan_sát không làm_chủ tốc_độ không giữ khoảng_cách an_toàn dẫn đến tai_nạn làm người chết người bị_thương
VNExpress,Quảng Ninh tổ chức đại lộ hoa đón Tết Nguyên đán,Đại lộ hoa và công nghệ ánh sáng dài khoảng một km sẽ được tổ chức ở phường Hạ Long và Hồng Gai dịp Tết Nguyên đán Bính Ngọ 2026.,vi,2026-01-16 22:11:03.226900,đại lộ hoa và công nghệ ánh sáng dài khoảng một km sẽ được tổ chức ở phường hạ long và hồng gai dịp tết nguyên đán bính ngọ,đại_lộ hoa và công_nghệ ánh_sáng dài khoảng một km sẽ được tổ_chức ở phường hạ_long và hồng_gai dịp tết_nguyên_đán bính ngọ
VNExpress,Cục Di sản yêu cầu kiểm tra công trình xây dựng mới trong Hoàng thành Huế,TP HuếCục Di sản văn hóa đề nghị Sở Văn hóa và Thể thao TP Huế tổ chức kiểm tra về các công trình xây dựng mới ở Phủ Nội vụ bên trong Đại nội Huế.,vi,2026-01-16 22:11:03.226929,tp huếcục di sản văn hóa đề nghị sở văn hóa và thể thao tp huế tổ chức kiểm tra về các công trình xây dựng mới ở phủ nội vụ bên trong đại nội huế,tp huếcục di_sản văn_hóa đề_nghị sở văn_hóa và thể_thao tp huế tổ_chức kiểm_tra về các công_trình xây_dựng mới ở phủ nội_vụ bên trong đại_nội huế
VNExpress,Đưa máy bay C-119 về trưng bày ở di tích Tà Cơn,"""Xe chở hàng bay"" C-119 đã được chuyển về di tích sân bay Tà Cơn sau 9 năm Bộ Quốc phòng cấp cho tỉnh Quảng Trị làm hiện vật trưng bày.",vi,2026-01-16 22:11:03.226958,xe chở hàng bay c đã được chuyển về di tích sân bay tà cơn sau năm bộ quốc phòng cấp cho tỉnh quảng trị làm hiện vật trưng bày,xe chở hàng bay c đã được chuyển về di_tích sân_bay tà_cơn sau năm bộ quốc_phòng cấp cho tỉnh quảng_trị làm hiện_vật trưng_bày
VNExpress,Tìm thấy hài cốt liệt sĩ cùng bút máy khắc tên Vương Chí Cao,"Quảng TrịHài cốt liệt sĩ được tìm thấy tại xã Đakrông, ở độ sâu một mét, bọc trong vải dù kèm theo di vật là bi đông, dép và chiếc bút khắc tên Vương Chí Cao.",vi,2026-01-16 22:11:03.227003,quảng trịhài cốt liệt sĩ được tìm thấy tại xã đakrông ở độ sâu một mét bọc trong vải dù kèm theo di vật là bi đông dép và chiếc bút khắc tên vương chí cao,quảng_trịhài cốt liệt_sĩ được tìm thấy tại xã đakrông ở độ sâu một mét_bọc trong vải dù kèm theo di_vật là bi đông_dép và chiếc bút_khắc tên vương_chí cao
VNExpress,Thiết kế metro Bến Thành - Tham Lương,"TP HCMSau 16 năm từ khi phê duyệt, metro Bến Thành - Tham Lương được kéo dài thêm, áp dụng công nghệ hiện đại và kết nối đồng bộ các tuyến tàu điện khác.",vi,2026-01-16 22:11:03.227032,tp hcmsau năm từ khi phê duyệt metro bến thành tham lương được kéo dài thêm áp dụng công nghệ hiện đại và kết nối đồng bộ các tuyến tàu điện khác,tp hcmsau năm từ khi phê_duyệt metro bến thành tham_lương được kéo_dài thêm áp_dụng công_nghệ hiện_đại và kết_nối đồng_bộ các tuyến tàu_điện khác
VNExpress,Hai công nhân tử vong dưới cống ở TP HCM,"Trong lúc kiểm tra cống ở khu vực chợ Ngọc Hà, phường Phú Mỹ (Bà Rịa - Vũng Tàu cũ), hai công nhân bị ngạt khí, tử vong trưa 15/1.",vi,2026-01-16 22:11:03.227060,trong lúc kiểm tra cống ở khu vực chợ ngọc hà phường phú mỹ bà rịa vũng tàu cũ hai công nhân bị ngạt khí tử vong trưa,trong lúc kiểm_tra cống ở khu_vực chợ ngọc_hà phường phú_mỹ bà rịa vũng tàu cũ hai công_nhân bị ngạt_khí tử_vong trưa
VNExpress,Dự án thoát lũ chậm hoàn thành vì một hộ dân tái chiếm đất,TP HuếDự án thoát lũ sông Phổ Lợi và mở rộng quốc lộ 49 phải tạm dừng thi công do một hộ dân di dời hơn 18 năm trước quay trở lại chiếm đất.,vi,2026-01-16 22:11:03.227089,tp huếdự án thoát lũ sông phổ lợi và mở rộng quốc lộ phải tạm dừng thi công do một hộ dân di dời hơn năm trước quay trở lại chiếm đất,tp huếdự_án thoát lũ sông phổ_lợi và mở_rộng quốc_lộ phải tạm dừng thi_công do một hộ dân di_dời hơn năm trước quay trở_lại chiếm đất
VNExpress,Đề xuất giảm dần xuống 40 giờ làm việc mỗi tuần,"Chuyên gia kiến nghị nghiên cứu lộ trình giảm giờ làm việc khối doanh nghiệp từ 48 xuống 44 và tiến tới 40 giờ mỗi tuần, quy định rõ khi sửa luật lao động.",vi,2026-01-16 22:11:03.227117,chuyên gia kiến nghị nghiên cứu lộ trình giảm giờ làm việc khối doanh nghiệp từ xuống và tiến tới giờ mỗi tuần quy định rõ khi sửa luật lao động,chuyên_gia kiến_nghị nghiên_cứu lộ_trình giảm giờ làm_việc khối doanh_nghiệp từ xuống và tiến tới giờ mỗi tuần quy_định rõ khi sửa_luật lao_động
VNExpress,Xe đầu kéo cháy ngùn ngụt trên quốc lộ 51,"Đồng NaiĐang chạy trên quốc lộ 51, xe container bất ngờ bốc cháy khiến đoạn đường qua phường Long Hưng ùn tắc kéo dài, trưa 15/1.",vi,2026-01-16 22:11:03.227144,đồng naiđang chạy trên quốc lộ xe container bất ngờ bốc cháy khiến đoạn đường qua phường long hưng ùn tắc kéo dài trưa,đồng naiđang chạy trên quốc_lộ xe container bất_ngờ bốc cháy khiến đoạn đường qua phường long_hưng ùn_tắc kéo_dài trưa
VNExpress,Thủ tướng yêu cầu ra mắt Trung tâm tài chính tại TP HCM trước 9/2,Thủ tướng Phạm Minh Chính yêu cầu ra mắt chính thức Trung tâm tài chính quốc tế tại Việt Nam ở TP HCM chậm nhất đến 9/2.,vi,2026-01-16 22:11:05.347198,thủ tướng phạm minh chính yêu cầu ra mắt chính thức trung tâm tài chính quốc tế tại việt nam ở tp hcm chậm nhất đến,thủ_tướng phạm_minh chính yêu_cầu ra_mắt chính_thức trung_tâm tài_chính quốc_tế tại việt_nam ở tp hcm chậm nhất đến
VNExpress,Tiền vào chứng khoán giảm sâu,"VN-Index hồi phục sau hai phiên điều chỉnh liên tiếp, nhưng thanh khoản thị trường giảm sâu xuống dưới 35.000 tỷ đồng bởi tâm lý thận trọng.",vi,2026-01-16 22:11:05.347240,vnindex hồi phục sau hai phiên điều chỉnh liên tiếp nhưng thanh khoản thị trường giảm sâu xuống dưới tỷ đồng bởi tâm lý thận trọng,vnindex hồi_phục sau hai phiên điều_chỉnh liên_tiếp nhưng thanh_khoản thị_trường giảm sâu xuống dưới tỷ đồng bởi tâm_lý thận_trọng
VNExpress,Hanoi Metro lãi năm thứ 4 liên tiếp,"Năm 2025, Công ty Hanoi Metro vận hành 2 tuyến đường sắt đô thị tại Thủ đô lãi hơn 22 tỷ đồng.",vi,2026-01-16 22:11:05.347278,năm công ty hanoi metro vận hành tuyến đường sắt đô thị tại thủ đô lãi hơn tỷ đồng,năm công_ty hanoi metro vận_hành tuyến đường_sắt đô_thị tại thủ_đô lãi hơn tỷ đồng
VNExpress,Mỹ đạt thỏa thuận thương mại với Đài Loan,"Đài Loan (Trung Quốc) sẽ đầu tư khoảng 250 tỷ USD vào Mỹ, để được giảm thuế từ 20% xuống 15% với nhiều sản phẩm xuất khẩu sang đây.",vi,2026-01-16 22:11:05.347306,đài loan trung quốc sẽ đầu tư khoảng tỷ usd vào mỹ để được giảm thuế từ xuống với nhiều sản phẩm xuất khẩu sang đây,đài loan trung_quốc sẽ đầu_tư khoảng tỷ usd vào mỹ để được giảm thuế từ xuống với nhiều sản_phẩm xuất_khẩu sang đây
VNExpress,Vietinbank muốn thoái hết vốn tại Cảng Sài Gòn,"Sau phiên đấu giá bất thành vào cuối năm ngoái, Vietinbank lên kế hoạch bán gần 20 triệu cổ phiếu đang sở hữu tại Cảng Sài Gòn bằng phương thức khớp lệnh.",vi,2026-01-16 22:11:05.347332,sau phiên đấu giá bất thành vào cuối năm ngoái vietinbank lên kế hoạch bán gần triệu cổ phiếu đang sở hữu tại cảng sài gòn bằng phương thức khớp lệnh,sau phiên đấu_giá bất_thành vào cuối năm_ngoái vietinbank lên kế_hoạch bán gần triệu cổ_phiếu đang sở_hữu tại cảng sài_gòn bằng phương_thức khớp lệnh
VNExpress,'Không đặt nặng xử phạt hộ kinh doanh giai đoạn đầu kê khai thuế',"Ông Mai Sơn, Phó cục trưởng Cục Thuế, cho biết ngành thuế ưu tiên hỗ trợ, nhắc nhở hộ kinh doanh chuyển từ thuế khoán sang kê khai thay vì kiểm tra và xử phạt trong giai đoạn đầu.",vi,2026-01-16 22:11:05.347358,ông mai sơn phó cục trưởng cục thuế cho biết ngành thuế ưu tiên hỗ trợ nhắc nhở hộ kinh doanh chuyển từ thuế khoán sang kê khai thay vì kiểm tra và xử phạt trong giai đoạn đầu,ông mai_sơn phó cục trưởng cục thuế cho biết ngành thuế ưu_tiên hỗ_trợ nhắc_nhở hộ kinh_doanh chuyển từ thuế khoán sang kê_khai thay_vì kiểm_tra và xử_phạt trong giai_đoạn đầu
VNExpress,"'Startup Việt cần thị trường thử nghiệm, không chỉ vốn'","Cục trưởng Khởi nghiệp và Doanh nghiệp công nghệ cho rằng startup không chỉ cần vốn, mà còn cần môi trường thử nghiệm, được hỗ trợ bởi các doanh nghiệp lớn.",vi,2026-01-16 22:11:05.347404,cục trưởng khởi nghiệp và doanh nghiệp công nghệ cho rằng startup không chỉ cần vốn mà còn cần môi trường thử nghiệm được hỗ trợ bởi các doanh nghiệp lớn,cục trưởng khởi_nghiệp và doanh_nghiệp công_nghệ cho rằng startup không_chỉ cần vốn mà_còn cần môi_trường thử_nghiệm được hỗ_trợ bởi các doanh_nghiệp lớn
VNExpress,Chủ Thép Pomina bán cổ phiếu để trả nợ sau 9 phiên tăng trần,"Cổ đông lớn nhất của Thép Pomina liên quan Chủ tịch Đỗ Duy Thái muốn bán 7,5 triệu cổ phiếu để trả nợ thay công ty, sau 9 phiên tăng trần.",vi,2026-01-16 22:11:05.347436,cổ đông lớn nhất của thép pomina liên quan chủ tịch đỗ duy thái muốn bán triệu cổ phiếu để trả nợ thay công ty sau phiên tăng trần,cổ_đông lớn nhất của thép pomina liên_quan chủ_tịch đỗ duy_thái muốn bán triệu cổ_phiếu để trả nợ thay công_ty sau phiên tăng trần
VNExpress,DNSE tăng doanh thu 77% năm 2025,"Kết thúc năm 2025, DNSE ghi nhận doanh thu hơn 1.467 tỷ đồng, tăng 77% so với năm trước, lợi nhuận sau thuế đạt 272,5 tỷ đồng, tăng 50%, vượt mục tiêu kinh doanh đặt ra từ đầu năm.",vi,2026-01-16 22:11:05.347465,kết thúc năm dnse ghi nhận doanh thu hơn tỷ đồng tăng so với năm trước lợi nhuận sau thuế đạt tỷ đồng tăng vượt mục tiêu kinh doanh đặt ra từ đầu năm,kết_thúc năm dnse ghi_nhận doanh_thu hơn tỷ đồng tăng so với năm trước lợi_nhuận sau thuế đạt tỷ đồng tăng vượt mục_tiêu kinh_doanh đặt ra từ đầu năm
VNExpress,BIDV hỗ trợ hộ kinh doanh làm quen với các quy định thuế mới,"Trước yêu cầu thuế mới, BIDV đã triển khai nhiều chiến dịch, cử cán bộ nhân viên xuống địa bàn hướng dẫn hộ kinh doanh sử dụng tính năng MyShop Pro để quản lý dòng tiền và tuân thủ quy định thuế.",vi,2026-01-16 22:11:05.347500,trước yêu cầu thuế mới bidv đã triển khai nhiều chiến dịch cử cán bộ nhân viên xuống địa bàn hướng dẫn hộ kinh doanh sử dụng tính năng myshop pro để quản lý dòng tiền và tuân thủ quy định thuế,trước yêu_cầu thuế mới bidv đã triển_khai nhiều chiến_dịch cử cán_bộ nhân_viên xuống địa_bàn hướng_dẫn hộ kinh_doanh sử_dụng tính_năng myshop_pro để quản_lý dòng tiền và tuân_thủ quy_định thuế
VNExpress,Tập đoàn bán dẫn hàng đầu thế giới muốn mở rộng chuỗi cung ứng tại Việt Nam,"ASML - tập đoàn bán dẫn hàng đầu thế giới - muốn mở rộng chuỗi cung ứng, sẵn sàng trở thành một phần của ngành công nghiệp bán dẫn Việt Nam.",vi,2026-01-16 22:11:05.347528,asml tập đoàn bán dẫn hàng đầu thế giới muốn mở rộng chuỗi cung ứng sẵn sàng trở thành một phần của ngành công nghiệp bán dẫn việt nam,asml tập_đoàn bán_dẫn hàng_đầu thế_giới muốn mở_rộng chuỗi cung_ứng sẵn_sàng trở_thành một phần của ngành công_nghiệp bán_dẫn việt_nam
VNExpress,Bà Đặng Huỳnh Ức My: 'Bình đẳng giới là chọn đúng người đúng việc',"Không ưu tiên nam - nữ, bình đẳng giới là ""chọn đúng người đúng việc"", theo bà Đặng Huỳnh Ức My, Chủ tịch AgriS.",vi,2026-01-16 22:11:05.347555,không ưu tiên nam nữ bình đẳng giới là chọn đúng người đúng việc theo bà đặng huỳnh ức my chủ tịch agris,không ưu_tiên nam_nữ bình_đẳng giới là chọn đúng người đúng việc theo bà đặng_huỳnh_ức my chủ_tịch agris
VNExpress,Cựu chủ tịch Eximbank làm sếp Chứng khoán Bảo Minh,Cựu chủ tịch Eximbank Lương Thị Cẩm Tú làm chủ tịch công ty chứng khoán Bảo Minh từ ngày 10/1.,vi,2026-01-16 22:11:05.347599,cựu chủ tịch eximbank lương thị cẩm tú làm chủ tịch công ty chứng khoán bảo minh từ ngày,cựu chủ_tịch eximbank lương_thị cẩm_tú làm chủ_tịch công_ty chứng_khoán bảo_minh từ ngày
VNExpress,Mỹ có thể đã bán lô dầu Venezuela đầu tiên,"Ngày 14/1, một quan chức Mỹ cho biết trên CNN rằng nước này đã bán lô dầu Venezuela đầu tiên với giá 500 triệu USD.",vi,2026-01-16 22:11:05.347626,ngày một quan chức mỹ cho biết trên cnn rằng nước này đã bán lô dầu venezuela đầu tiên với giá triệu usd,ngày_một quan_chức_mỹ cho biết trên cnn rằng nước này đã bán lô dầu venezuela đầu_tiên với giá triệu usd
VNExpress,"Shopee, TikTok Shop chiếm 8% thị phần ngành bán lẻ","Năm 2025, doanh số giao dịch trên Shopee, TikTok Shop hơn 400.000 tỷ đồng, xấp xỉ 8% quy mô ngành bán lẻ.",vi,2026-01-16 22:11:05.347653,năm doanh số giao dịch trên shopee tiktok shop hơn tỷ đồng xấp xỉ quy mô ngành bán lẻ,năm doanh_số giao_dịch trên shopee tiktok shop hơn tỷ đồng xấp_xỉ quy_mô ngành bán_lẻ
VNExpress,"Xuất khẩu rau quả sang Trung Quốc cao kỷ lục gần 5,5 tỷ USD","Xuất khẩu rau quả sang Trung Quốc năm 2025 cao kỷ lục, chiếm gần hai phần ba kim ngạch toàn ngành, khẳng định vai trò thị trường dẫn đầu của nông sản Việt Nam.",vi,2026-01-16 22:11:05.347680,xuất khẩu rau quả sang trung quốc năm cao kỷ lục chiếm gần hai phần ba kim ngạch toàn ngành khẳng định vai trò thị trường dẫn đầu của nông sản việt nam,xuất_khẩu rau_quả sang trung_quốc năm cao kỷ_lục chiếm gần hai_phần_ba kim_ngạch toàn ngành khẳng_định vai_trò thị_trường dẫn_đầu của nông_sản việt_nam
VNExpress,VN-Index giảm sâu,"Áp lực xả hàng các mã vốn hóa lớn khiến VN-Index mất gần 30 điểm, thủng hàng loạt mốc quan trọng dù số lượng cổ phiếu tăng điểm chiếm ưu thế.",vi,2026-01-16 22:11:05.347745,áp lực xả hàng các mã vốn hóa lớn khiến vnindex mất gần điểm thủng hàng loạt mốc quan trọng dù số lượng cổ phiếu tăng điểm chiếm ưu thế,áp_lực xả hàng các mã vốn hóa lớn khiến vnindex mất gần điểm thủng hàng_loạt mốc quan_trọng dù số_lượng cổ_phiếu tăng điểm chiếm ưu_thế
VNExpress,Giá xăng lên gần 19.000 đồng một lít,"Giá xăng, dầu (trừ mazut) cùng tăng 140-220 đồng một lít từ 15h hôm nay, sau điều chỉnh của liên Bộ Công Thương - Tài chính.",vi,2026-01-16 22:11:05.347797,giá xăng dầu trừ mazut cùng tăng đồng một lít từ h hôm nay sau điều chỉnh của liên bộ công thương tài chính,giá xăng_dầu trừ mazut cùng tăng đồng một lít từ h hôm_nay sau điều_chỉnh của liên_bộ công_thương tài_chính
VNExpress,Nguy cơ nuốt hàng ngàn hạt vi nhựa khi dùng cốc cà phê một lần,"AustraliaNếu một người uống 300 ml cà phê nóng trong cốc nhựa mỗi ngày, họ có thể nuốt phải 363.000 hạt vi nhựa mỗi năm, theo nghiên cứu từ Đại học Griffith (Australia).",vi,2026-01-16 22:11:05.347829,australianếu một người uống ml cà phê nóng trong cốc nhựa mỗi ngày họ có thể nuốt phải hạt vi nhựa mỗi năm theo nghiên cứu từ đại học griffith australia,australianếu một người uống ml cà_phê nóng trong cốc nhựa mỗi ngày họ có_thể nuốt phải hạt vi nhựa mỗi năm theo nghiên_cứu từ đại_học griffith australia
VNExpress,Không có quỹ mở nào vượt mặt VN-Index trong năm qua,"Trong năm chứng khoán lên mức kỷ lục, không có quỹ mở cổ phiếu nào đạt hiệu suất vượt chỉ số chung do không đầu tư cổ phiếu nhóm Vingroup.",vi,2026-01-16 22:11:05.347859,trong năm chứng khoán lên mức kỷ lục không có quỹ mở cổ phiếu nào đạt hiệu suất vượt chỉ số chung do không đầu tư cổ phiếu nhóm vingroup,trong năm chứng_khoán lên mức kỷ_lục không có quỹ mở cổ_phiếu nào đạt hiệu_suất vượt chỉ_số chung do không đầu_tư cổ_phiếu nhóm vingroup
VNExpress,"Phó thủ tướng yêu cầu tăng mức phạt với buôn lậu, hàng giả","Phó thủ tướng Bùi Thanh Sơn yêu cầu sửa quy định theo hướng tăng mức phạt với buôn lậu, gian lận thương mại và hàng giả nhằm bảo đảm tính răn đe.",vi,2026-01-16 22:11:05.347920,phó thủ tướng bùi thanh sơn yêu cầu sửa quy định theo hướng tăng mức phạt với buôn lậu gian lận thương mại và hàng giả nhằm bảo đảm tính răn đe,phó thủ_tướng bùi_thanh_sơn yêu_cầu sửa quy_định theo hướng tăng mức phạt với buôn_lậu gian_lận thương_mại và hàng giả nhằm bảo_đảm tính răn_đe
VNExpress,Mỹ áp thuế nhập khẩu 25% với một số chip AI,"Tổng thống Mỹ Donald Trump sẽ áp thuế nhập khẩu 25% với một số loại chip AI cao cấp, như H200 của Nvidia và MI325X của AMD.",vi,2026-01-16 22:11:05.347948,tổng thống mỹ donald trump sẽ áp thuế nhập khẩu với một số loại chip ai cao cấp như h của nvidia và mix của amd,tổng_thống mỹ_donald trump sẽ áp_thuế nhập_khẩu với một_số loại chip ai cao_cấp như h của nvidia và mix của amd
VNExpress,'Cửa sáng' cho kinh tế năm 2026,"Đầu tư công sẽ mở ""cửa sáng"" cho kinh tế năm nay, bên cạnh xuất khẩu và tiêu dùng có nhiều thuận lợi lẫn thách thức đan xen, theo chuyên gia.",vi,2026-01-16 22:11:05.347974,đầu tư công sẽ mở cửa sáng cho kinh tế năm nay bên cạnh xuất khẩu và tiêu dùng có nhiều thuận lợi lẫn thách thức đan xen theo chuyên gia,đầu_tư công sẽ mở_cửa sáng cho kinh_tế năm nay bên cạnh xuất_khẩu và tiêu_dùng có nhiều thuận_lợi lẫn thách_thức đan_xen theo chuyên_gia
VNExpress,"Giá vàng, bạc thế giới cùng lên mức cao mới","Bất ổn địa chính trị và kinh tế kéo giá vàng lên trên 4.640 USD, còn bạc cũng chạm mốc 92 USD một ounce.",vi,2026-01-16 22:11:05.347999,bất ổn địa chính trị và kinh tế kéo giá vàng lên trên usd còn bạc cũng chạm mốc usd một ounce,bất_ổn địa_chính_trị và kinh_tế kéo giá vàng lên trên usd còn bạc cũng chạm mốc usd một ounce
VNExpress,Lý do Quảng Ngãi tăng trưởng kinh tế dẫn đầu miền Trung,"Công nghiệp đặc biệt là lọc dầu và thép tăng tốc, tiêu dùng tăng sau sáp nhập giúp Quảng Ngãi tăng trưởng 10,02%, dẫn đầu miền Trung, xếp thứ 6 cả nước.",vi,2026-01-16 22:11:05.348024,công nghiệp đặc biệt là lọc dầu và thép tăng tốc tiêu dùng tăng sau sáp nhập giúp quảng ngãi tăng trưởng dẫn đầu miền trung xếp thứ cả nước,công_nghiệp đặc_biệt là lọc dầu và thép tăng_tốc tiêu_dùng tăng sau sáp_nhập giúp quảng_ngãi tăng_trưởng dẫn_đầu miền trung_xếp thứ cả nước
VNExpress,Nhiệt độ Trái đất trung bình ba năm qua vượt ngưỡng an toàn,"Năm 2025 được ghi nhận là năm nóng thứ ba trong lịch sử từ khi thống kê, nâng nhiệt độ trung bình ba năm vừa qua vượt ngưỡng 1,5 độ C so với thời tiền công nghiệp.",vi,2026-01-16 22:11:05.348051,năm được ghi nhận là năm nóng thứ ba trong lịch sử từ khi thống kê nâng nhiệt độ trung bình ba năm vừa qua vượt ngưỡng độ c so với thời tiền công nghiệp,năm được ghi_nhận là năm nóng thứ ba trong lịch_sử từ khi thống_kê nâng nhiệt_độ trung_bình ba năm vừa_qua vượt ngưỡng_độ c so với thời tiền công_nghiệp
VNExpress,Những trang phục gây tranh cãi của Lisa,"Váy hở lưng lộ nội y, áo hoodie đánh lừa thị giác của Lisa khiến người khen, kẻ chê về ranh giới của sự táo bạo.",vi,2026-01-16 22:11:07.475322,váy hở lưng lộ nội y áo hoodie đánh lừa thị giác của lisa khiến người khen kẻ chê về ranh giới của sự táo bạo,váy hở lưng_lộ nội_y áo_hoodie đánh_lừa thị_giác của lisa khiến người khen kẻ chê về ranh_giới của sự táo_bạo
VNExpress,Gu diện áo dài của Hoa hậu Trương Hồ Phương Nga,"Người đẹp Trương Hồ Phương Nga thường chọn áo dài lụa, đính họa tiết hoa khi dự sự kiện, livestream bán hàng.",vi,2026-01-16 22:11:07.475356,người đẹp trương hồ phương nga thường chọn áo dài lụa đính họa tiết hoa khi dự sự kiện livestream bán hàng,người đẹp_trương hồ phương_nga thường chọn áo_dài lụa đính họa_tiết hoa khi dự sự_kiện livestream bán hàng
VNExpress,Fan quyên tiền giúp Lý Á Bằng trả nợ,"Khán giả quyên 8,5 triệu nhân dân tệ (hơn 32 tỷ đồng) sau một ngày, giúp tài tử Trung Quốc Lý Á Bằng trả nợ tiền thuê mặt bằng.",vi,2026-01-16 22:11:07.475385,khán giả quyên triệu nhân dân tệ hơn tỷ đồng sau một ngày giúp tài tử trung quốc lý á bằng trả nợ tiền thuê mặt bằng,khán_giả quyên_triệu nhân_dân_tệ hơn tỷ đồng sau một ngày giúp tài_tử trung_quốc_lý á bằng trả nợ tiền thuê mặt_bằng
VNExpress,Hôn nhân đồng điệu của Jennifer Lawrence,"Jennifer Lawrence học cách sống ngăn nắp vì chồng - giám đốc Cooke Maroney - thích sự trật tự, còn anh chấp nhận vợ thi thoảng trễ giờ.",vi,2026-01-16 22:11:07.475503,jennifer lawrence học cách sống ngăn nắp vì chồng giám đốc cooke maroney thích sự trật tự còn anh chấp nhận vợ thi thoảng trễ giờ,jennifer lawrence_học cách sống ngăn_nắp vì chồng giám_đốc cooke maroney thích sự trật_tự còn anh chấp_nhận vợ thi_thoảng trễ giờ
VNExpress,Đoàn phim Bollywood ghi hình ở Hạ Long,"Gần 100 người thuộc êkíp phim ""Silaa"" của Ấn Độ ghi hình tại vịnh Hạ Long (Quảng Ninh) và Tam Chúc, Tràng An (Ninh Bình).",vi,2026-01-16 22:11:07.475527,gần người thuộc êkíp phim silaa của ấn độ ghi hình tại vịnh hạ long quảng ninh và tam chúc tràng an ninh bình,gần người thuộc êkíp phim silaa của ấn_độ ghi_hình tại vịnh hạ long quảng_ninh và tam_chúc_tràng an_ninh bình
